,Year,Location,Indicators,Products,UOM,Scalar Factor,Value
5344,2017,Prince Edward Island,Interprovincial imports,Total tourism expenditures,Dollars,millions,144.6
5345,2017,Prince Edward Island,Interprovincial imports,Total tourism products,Dollars,millions,117.9
5346,2017,Prince Edward Island,Interprovincial imports,Total transportation,Dollars,millions,45.7
5347,2017,Prince Edward Island,Interprovincial imports,Passenger air transport,Dollars,millions,24.4
5348,2017,Prince Edward Island,Interprovincial imports,Passenger rail transport,Dollars,millions,0.1
5349,2017,Prince Edward Island,Interprovincial imports,Passenger water transport,Dollars,millions,0.8
5350,2017,Prince Edward Island,Interprovincial imports,"Interurban, charter and tour bus transport",Dollars,millions,0.9
5351,2017,Prince Edward Island,Interprovincial imports,Taxis,Dollars,millions,0.5
5352,2017,Prince Edward Island,Interprovincial imports,Vehicle rental,Dollars,millions,1.9
5353,2017,Prince Edward Island,Interprovincial imports,Vehicle repairs and parts,Dollars,millions,6.5
5354,2017,Prince Edward Island,Interprovincial imports,Vehicle fuel,Dollars,millions,10.6
5355,2017,Prince Edward Island,Interprovincial imports,Total accommodation,Dollars,millions,28.4
5356,2017,Prince Edward Island,Interprovincial imports,Hotels,Dollars,millions,23.1
5357,2017,Prince Edward Island,Interprovincial imports,Motels,Dollars,millions,3.6
5358,2017,Prince Edward Island,Interprovincial imports,Camping,Dollars,millions,0.9
5359,2017,Prince Edward Island,Interprovincial imports,Other accommodation,Dollars,millions,0.8
5360,2017,Prince Edward Island,Interprovincial imports,Total food and beverage services,Dollars,millions,27.1
5361,2017,Prince Edward Island,Interprovincial imports,Meals from accommodation,Dollars,millions,0.9
5362,2017,Prince Edward Island,Interprovincial imports,Meals from restaurants,Dollars,millions,21.8
5363,2017,Prince Edward Island,Interprovincial imports,Alcoholic beverages from accommodation,Dollars,millions,0.3
5364,2017,Prince Edward Island,Interprovincial imports,Alcoholic beverages from restaurants,Dollars,millions,3.1
5365,2017,Prince Edward Island,Interprovincial imports,Meals and alcoholic beverages from other tourism industries,Dollars,millions,1.0
5366,2017,Prince Edward Island,Interprovincial imports,Total other tourism products,Dollars,millions,16.7
5367,2017,Prince Edward Island,Interprovincial imports,Recreation and entertainment,Dollars,millions,5.7
5368,2017,Prince Edward Island,Interprovincial imports,Travel services,Dollars,millions,9.8
5369,2017,Prince Edward Island,Interprovincial imports,Convention fees,Dollars,millions,1.2
5371,2017,Prince Edward Island,Interprovincial imports,Total other products,Dollars,millions,26.7
5372,2017,Prince Edward Island,Interprovincial imports,Groceries,Dollars,millions,6.9
5373,2017,Prince Edward Island,Interprovincial imports,"Beer, wine, and liquor from stores",Dollars,millions,1.5
5374,2017,Prince Edward Island,Interprovincial imports,Urban transit and parking,Dollars,millions,0.2
5375,2017,Prince Edward Island,Interprovincial imports,Miscellaneous products,Dollars,millions,18.1
5376,2017,Prince Edward Island,International imports,Total tourism expenditures,Dollars,millions,27.2
5377,2017,Prince Edward Island,International imports,Total tourism products,Dollars,millions,21.1
5378,2017,Prince Edward Island,International imports,Total transportation,Dollars,millions,7.1
5387,2017,Prince Edward Island,International imports,Total accommodation,Dollars,millions,3.0
5392,2017,Prince Edward Island,International imports,Total food and beverage services,Dollars,millions,7.3
5398,2017,Prince Edward Island,International imports,Total other tourism products,Dollars,millions,3.7
5403,2017,Prince Edward Island,International imports,Total other products,Dollars,millions,6.1
5408,2017,Prince Edward Island,Tourism product ratio,Total tourism expenditures,Percentage,millions,5.1
5409,2017,Prince Edward Island,Tourism product ratio,Total tourism products,Percentage,millions,45.2
5410,2017,Prince Edward Island,Tourism product ratio,Total transportation,Percentage,millions,28.7
5411,2017,Prince Edward Island,Tourism product ratio,Passenger air transport,Percentage,millions,93.3
5413,2017,Prince Edward Island,Tourism product ratio,Passenger water transport,Percentage,millions,71.7
5414,2017,Prince Edward Island,Tourism product ratio,"Interurban, charter and tour bus transport",Percentage,millions,89.9
5415,2017,Prince Edward Island,Tourism product ratio,Taxis,Percentage,millions,26.8
5416,2017,Prince Edward Island,Tourism product ratio,Vehicle rental,Percentage,millions,79.9
5417,2017,Prince Edward Island,Tourism product ratio,Vehicle repairs and parts,Percentage,millions,22.6
5418,2017,Prince Edward Island,Tourism product ratio,Vehicle fuel,Percentage,millions,23.1
5419,2017,Prince Edward Island,Tourism product ratio,Total accommodation,Percentage,millions,96.0
5420,2017,Prince Edward Island,Tourism product ratio,Hotels,Percentage,millions,96.2
5421,2017,Prince Edward Island,Tourism product ratio,Motels,Percentage,millions,93.5
5422,2017,Prince Edward Island,Tourism product ratio,Camping,Percentage,millions,94.2
5423,2017,Prince Edward Island,Tourism product ratio,Other accommodation,Percentage,millions,96.9
5424,2017,Prince Edward Island,Tourism product ratio,Total food and beverage services,Percentage,millions,45.3
5425,2017,Prince Edward Island,Tourism product ratio,Meals from accommodation,Percentage,millions,44.6
5426,2017,Prince Edward Island,Tourism product ratio,Meals from restaurants,Percentage,millions,44.5
5427,2017,Prince Edward Island,Tourism product ratio,Alcoholic beverages from accommodation,Percentage,millions,50.6
5428,2017,Prince Edward Island,Tourism product ratio,Alcoholic beverages from restaurants,Percentage,millions,50.6
5429,2017,Prince Edward Island,Tourism product ratio,Meals and alcoholic beverages from other tourism industries,Percentage,millions,46.0
5430,2017,Prince Edward Island,Tourism product ratio,Total other tourism products,Percentage,millions,73.9
5431,2017,Prince Edward Island,Tourism product ratio,Recreation and entertainment,Percentage,millions,62.1
5432,2017,Prince Edward Island,Tourism product ratio,Travel services,Percentage,millions,98.0
5433,2017,Prince Edward Island,Tourism product ratio,Convention fees,Percentage,millions,96.2
5434,2017,Prince Edward Island,Tourism product ratio,Pre-trip expenses,Percentage,millions,100.0
5435,2017,Prince Edward Island,Tourism product ratio,Total other products,Percentage,millions,1.6
5436,2017,Prince Edward Island,Tourism product ratio,Groceries,Percentage,millions,14.3
5437,2017,Prince Edward Island,Tourism product ratio,"Beer, wine, and liquor from stores",Percentage,millions,14.7
5438,2017,Prince Edward Island,Tourism product ratio,Urban transit and parking,Percentage,millions,13.2
5439,2017,Prince Edward Island,Tourism product ratio,Miscellaneous products,Percentage,millions,1.0
5440,2017,Nova Scotia,Total domestic supply,Total tourism expenditures,Dollars,millions,74076.9
5441,2017,Nova Scotia,Total domestic supply,Total tourism products,Dollars,millions,5633.9
5442,2017,Nova Scotia,Total domestic supply,Total transportation,Dollars,millions,2622.5
5443,2017,Nova Scotia,Total domestic supply,Passenger air transport,Dollars,millions,268.4
5444,2017,Nova Scotia,Total domestic supply,Passenger rail transport,Dollars,millions,8.1
5445,2017,Nova Scotia,Total domestic supply,Passenger water transport,Dollars,millions,43.0
5446,2017,Nova Scotia,Total domestic supply,"Interurban, charter and tour bus transport",Dollars,millions,35.2
5447,2017,Nova Scotia,Total domestic supply,Taxis,Dollars,millions,40.9
5448,2017,Nova Scotia,Total domestic supply,Vehicle rental,Dollars,millions,131.8
5449,2017,Nova Scotia,Total domestic supply,Vehicle repairs and parts,Dollars,millions,795.4
5450,2017,Nova Scotia,Total domestic supply,Vehicle fuel,Dollars,millions,1299.7
5451,2017,Nova Scotia,Total domestic supply,Total accommodation,Dollars,millions,396.3
5452,2017,Nova Scotia,Total domestic supply,Hotels,Dollars,millions,317.6
5453,2017,Nova Scotia,Total domestic supply,Motels,Dollars,millions,31.8
5454,2017,Nova Scotia,Total domestic supply,Camping,Dollars,millions,18.7
5455,2017,Nova Scotia,Total domestic supply,Other accommodation,Dollars,millions,28.2
5456,2017,Nova Scotia,Total domestic supply,Total food and beverage services,Dollars,millions,1945.3
5457,2017,Nova Scotia,Total domestic supply,Meals from accommodation,Dollars,millions,55.5
5458,2017,Nova Scotia,Total domestic supply,Meals from restaurants,Dollars,millions,1633.0
5459,2017,Nova Scotia,Total domestic supply,Alcoholic beverages from accommodation,Dollars,millions,11.7
5460,2017,Nova Scotia,Total domestic supply,Alcoholic beverages from restaurants,Dollars,millions,185.9
5461,2017,Nova Scotia,Total domestic supply,Meals and alcoholic beverages from other tourism industries,Dollars,millions,59.2
5462,2017,Nova Scotia,Total domestic supply,Total other tourism products,Dollars,millions,669.8
5463,2017,Nova Scotia,Total domestic supply,Recreation and entertainment,Dollars,millions,430.9
5464,2017,Nova Scotia,Total domestic supply,Travel services,Dollars,millions,90.3
5465,2017,Nova Scotia,Total domestic supply,Convention fees,Dollars,millions,11.3
5466,2017,Nova Scotia,Total domestic supply,Pre-trip expenses,Dollars,millions,137.3
5467,2017,Nova Scotia,Total domestic supply,Total other products,Dollars,millions,68443.0
5468,2017,Nova Scotia,Total domestic supply,Groceries,Dollars,millions,2723.0
5469,2017,Nova Scotia,Total domestic supply,"Beer, wine, and liquor from stores",Dollars,millions,659.7
5470,2017,Nova Scotia,Total domestic supply,Urban transit and parking,Dollars,millions,36.3
5471,2017,Nova Scotia,Total domestic supply,Miscellaneous products,Dollars,millions,65024.0
5472,2017,Nova Scotia,Total demand,Total tourism expenditures,Dollars,millions,2431.6
5473,2017,Nova Scotia,Total demand,Total tourism products,Dollars,millions,1962.5
5474,2017,Nova Scotia,Total demand,Total transportation,Dollars,millions,766.1
5475,2017,Nova Scotia,Total demand,Passenger air transport,Dollars,millions,249.5
5476,2017,Nova Scotia,Total demand,Passenger rail transport,Dollars,millions,7.5
5477,2017,Nova Scotia,Total demand,Passenger water transport,Dollars,millions,16.4
5478,2017,Nova Scotia,Total demand,"Interurban, charter and tour bus transport",Dollars,millions,15.6
5479,2017,Nova Scotia,Total demand,Taxis,Dollars,millions,8.7
5480,2017,Nova Scotia,Total demand,Vehicle rental,Dollars,millions,82.1
5481,2017,Nova Scotia,Total demand,Vehicle repairs and parts,Dollars,millions,146.7
5482,2017,Nova Scotia,Total demand,Vehicle fuel,Dollars,millions,239.6
5483,2017,Nova Scotia,Total demand,Total accommodation,Dollars,millions,380.4
5484,2017,Nova Scotia,Total demand,Hotels,Dollars,millions,305.9
5485,2017,Nova Scotia,Total demand,Motels,Dollars,millions,29.6
5486,2017,Nova Scotia,Total demand,Camping,Dollars,millions,17.6
5487,2017,Nova Scotia,Total demand,Other accommodation,Dollars,millions,27.3
5488,2017,Nova Scotia,Total demand,Total food and beverage services,Dollars,millions,478.5
5489,2017,Nova Scotia,Total demand,Meals from accommodation,Dollars,millions,13.7
5490,2017,Nova Scotia,Total demand,Meals from restaurants,Dollars,millions,398.3
5491,2017,Nova Scotia,Total demand,Alcoholic beverages from accommodation,Dollars,millions,3.1
5492,2017,Nova Scotia,Total demand,Alcoholic beverages from restaurants,Dollars,millions,48.7
5493,2017,Nova Scotia,Total demand,Meals and alcoholic beverages from other tourism industries,Dollars,millions,14.7
5494,2017,Nova Scotia,Total demand,Total other tourism products,Dollars,millions,337.5
5495,2017,Nova Scotia,Total demand,Recreation and entertainment,Dollars,millions,100.8
5496,2017,Nova Scotia,Total demand,Travel services,Dollars,millions,88.5
5497,2017,Nova Scotia,Total demand,Convention fees,Dollars,millions,10.9
5498,2017,Nova Scotia,Total demand,Pre-trip expenses,Dollars,millions,137.3
5499,2017,Nova Scotia,Total demand,Total other products,Dollars,millions,469.1
5500,2017,Nova Scotia,Total demand,Groceries,Dollars,millions,168.3
5501,2017,Nova Scotia,Total demand,"Beer, wine, and liquor from stores",Dollars,millions,42.1
5502,2017,Nova Scotia,Total demand,Urban transit and parking,Dollars,millions,4.8
5503,2017,Nova Scotia,Total demand,Miscellaneous products,Dollars,millions,253.9
5504,2017,Nova Scotia,Domestic demand,Total tourism expenditures,Dollars,millions,1176.8
5505,2017,Nova Scotia,Domestic demand,Total tourism products,Dollars,millions,932.3
5506,2017,Nova Scotia,Domestic demand,Total transportation,Dollars,millions,433.4
5507,2017,Nova Scotia,Domestic demand,Passenger air transport,Dollars,millions,131.3
5508,2017,Nova Scotia,Domestic demand,Passenger rail transport,Dollars,millions,2.9
5509,2017,Nova Scotia,Domestic demand,Passenger water transport,Dollars,millions,3.6
5510,2017,Nova Scotia,Domestic demand,"Interurban, charter and tour bus transport",Dollars,millions,3.1
5511,2017,Nova Scotia,Domestic demand,Taxis,Dollars,millions,4.9
5512,2017,Nova Scotia,Domestic demand,Vehicle rental,Dollars,millions,7.6
5513,2017,Nova Scotia,Domestic demand,Vehicle repairs and parts,Dollars,millions,106.3
5514,2017,Nova Scotia,Domestic demand,Vehicle fuel,Dollars,millions,173.7
5515,2017,Nova Scotia,Domestic demand,Total accommodation,Dollars,millions,75.5
